date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1997-09-26,DIS,21570280516,25884336619,17256224413,0.88,1.06,0.7,8037369263,1885157141,340206492,15,15
1998-09-26,DIS,24160246425,28992295710,19328197139,0.8,0.95,0.65,6335429760,1782411903,218566665,16,16
1999-09-26,DIS,22078378786,26494054543,17662703029,0.58,0.69,0.47,5571946969,903143939,136939393,10,10
2000-09-26,DIS,22473031592,26967637910,17978425274,0.69,0.83,0.55,5217843975,478182745,92942576,13,13
2001-09-26,DIS,23826116880,28591340256,19060893504,0.47,0.56,0.38,2411941558,267980518,4376195580,10,10
2002-09-26,DIS,23589174999,28307009998,18871339999,0.5,0.59,0.41,2589087500,960300000,4332675940,8,8
2003-09-26,DIS,25464992571,30557991085,20371994057,0.51,0.62,0.4,2991041847,1312823188,4677211502,12,12
2004-09-26,DIS,26137325029,31364790034,20909860023,0.8,0.96,0.64,4050229428,2009339535,4800700292,17,17
2005-09-26,DIS,27695894734,33235073681,22156715786,1.04,1.25,0.83,4622324560,2259587718,5086966236,11,11
2006-09-26,DIS,28828909648,34594691579,23063127717,1.21,1.45,0.97,6659893898,3486861548,5295069591,14,14
2007-09-26,DIS,32515594640,39018713568,26012475711,1.66,1.99,1.33,7450318863,3763432132,5972211177,10,10
2008-09-26,DIS,38681787438,46418144926,30945429950,2.2,2.64,1.76,8212336782,4104188513,7104769445,13,13
2009-09-26,DIS,31828737052,38194484463,25462989641,1.5,1.8,1.2,6573497862,2912823921,5846054525,12,12
2010-09-26,DIS,34831462409,41797754891,27865169927,1.82,2.18,1.46,8077264387,3890084356,6397571732,18,18
2011-09-26,DIS,39167170635,47000604763,31333736507,2.44,2.93,1.95,9597687950,4713889022,7193920850,7,7
2012-09-26,DIS,40913304312,49095965173,32730643449,2.78,3.34,2.22,10490225501,5325596536,7514637084,12,12
2013-09-26,DIS,43747870534,52497444640,34998296427,3.29,3.95,2.63,11963026010,6259784935,8035268131,20,20
2014-09-26,DIS,44399835999,53279803198,35519868799,3.63,4.35,2.91,13064148869,6924549906,1573317757,7,7
2015-09-26,DIS,52494150000,53821446425,50391014184,5.08299,5.25007,4.81825,15728051161,8357448908,7965628812,6,5
2016-09-26,DIS,56041103333,57458083246,53795861691,5.77097,5.96066,5.4704,16959932505,9026876080,8799100588,2,3
2017-09-26,DIS,55668255556,57075808142,53437951759,5.77854,5.96848,5.47757,15770035620,10049324588,7863706565,3,2
2018-09-26,DIS,58896838095,60386024274,56537183741,7.00134,7.23147,6.63669,16268901164,10076537359,8193472385,4,3
2019-09-26,DIS,69490399201,71247439908,66706322358,5.74966,5.93865,5.4502,19476653974,10406942384,13114846624,9,10
2020-09-26,DIS,64764530068,66402078809,62169791364,1.53088,1.5812,1.45115,3502226590,-9471911968,20825271474,14,13
2021-09-26,DIS,67653169580,69363756572,64942699862,2.46115,2.54205,2.33296,8691261877,2432410847,13131680171,8,7
2022-09-26,DIS,84416514199,86550956561,81034434588,3.78352,3.90788,3.58646,10077186002,2402665457,15840734783,7,8
2023-09-27,DIS,89203000000,91754588353,81568721996,0.92572,0.96014,0.82273,24257037539,1695000000,16384112286,9,6
2024-09-27,DIS,91373515371,91943412556,91053573091,4.95278,5.03315,4.87241,24847267383,8910000000,16782775645,18,12
2025-09-27,DIS,94743367283,95083092497,94513553167,5.87106,5.96108,5.84105,25763633698,10686828720,17401723798,17,16
2026-09-27,DIS,100054190340,101609796190,98191426645,6.58004,6.77913,6.42077,27207809726,11952509456,18377174414,21,18
2027-09-27,DIS,105481632529,107274860131,103698367302,7.31704,7.76172,6.67023,28683698081,13068130731.5,19374044724,21,17
2028-09-27,DIS,109894862773,109923601274,109866124271,8.11289,9.75224,6.35277,29883791034,12809643220,20184632483,15,12
2029-09-27,DIS,114291227069,117130367539,110199465286,9.00953,9.30048,8.59021,31079297617,16316258839,20992122436,7,6
2030-09-27,DIS,115911112690,118790493194,111761357076,9.9592,10.28082,9.49568,31519794308,18036111209,21289650411,7,10
