date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1997-12-27,INTC,24064244775,28877093730,19251395820,0.9,1.08,0.72,12288560503,6634558376,2763953177,12,12
1998-12-27,INTC,23889606292,28667527550,19111685034,0.73,0.87,0.59,10755735042,5453117093,2777630769,20,20
1999-12-27,INTC,28430000823,34116000988,22744000658,1.11,1.34,0.88,14237190812,7009317528,3736456057,12,12
2001-12-27,INTC,25276445074,30331734089,20221156059,0.41,0.49,0.33,7423242423,1057575756,3890818181,14,14
2002-12-27,INTC,28327910532,33993492639,22662328425,0.55,0.66,0.44,9860452546,3153772226,4538019979,19,19
2003-12-27,INTC,25944043981,31132852777,20755235184,0.6,0.71,0.49,10346675582,4580129964,3571176809,11,11
2004-12-27,INTC,33091395338,39709674405,26473116270,1.08,1.3,0.86,14767358422,7231328553,4497449222,20,20
2007-12-27,INTC,35749409978,42899291973,28599527982,1.04,1.24,0.84,12920452631,6456242344,4935202551,8,8
2008-12-27,INTC,36279442857,43535331428,29023554285,0.84,1.01,0.67,11775278822,5040554117,5244752940,9,9
2009-12-27,INTC,26362550864,31635061037,21090040691,0.705,0.85,0.56,14846242261,3997429761,13654773213,8,8
2010-12-27,INTC,39144695764,46973634917,31315756611,1.63,1.96,1.3,18263543954,10127367931,5561832930,8,8
2012-12-27,INTC,49179966988,59015960385,39343973590,1.79,2.14,1.44,20505038198,10021578345,7359696556,10,10
2013-12-27,INTC,52131427315,62557712778,41705141852,1.82,2.19,1.45,20539536779,9442056930,7988215670,15,15
2014-12-27,INTC,52967712468,63561254961,42374169974,2.07,2.49,1.65,23121008695,10995741799,7682962037,16,16
2015-12-27,INTC,55241886047,57776009038,53562178183,2.22341,2.356,2.13552,21026233279,10255084152,7203426068,12,11
2016-12-27,INTC,58887009524,61588346053,57096466512,2.6747,2.83421,2.56897,17197514184,11447716002,5662740875,11,12
2017-12-27,INTC,62050170588,64896611488,60163447180,3.25251,3.44647,3.12394,18121291901,13920742803,5966919362,12,11
2018-12-27,INTC,71210914286,74477587964,69045645478,4.53041,4.80058,4.35133,28315265531,18061555296,5786749523,12,11
2019-12-27,INTC,70983599499,74239845517,68825242519,4.6169,4.89223,4.4344,30001125665,17797411592,5262460088,17,18
2020-12-27,INTC,75409133789,78868393299,73116212165,4.9136,5.20662,4.71937,31589541811,17358947454,5148048959,13,12
2021-12-27,INTC,73561257363,76935748838,71324523042,5.29037,5.60586,5.08125,24119041172,13765592099,4696055118,24,23
2022-12-27,INTC,63500298309,66413261232,61569481711,1.95919,2.07603,1.88175,26530945288,15142151306,5165660628,13,14
2023-12-27,INTC,55121000000,59935464232,51871911115,0.23033,0.25648,0.21268,13978604932,1139120480,5386581666,19,18
2024-12-27,INTC,52661949398,52742013175,52571877648,-0.14244,-0.05087143,-0.16279,13354993298,-518769952,5146276213,27,24
2025-12-27,INTC,52608869799,52869161067,52538791380,0.34468,0.36496,0.31427,13341532390,1649170440,5141089123,29,30
2026-12-27,INTC,53907286988,57895965222,51451944858,0.50036,1.01114,0.29188,13670809089,3163732560.5,5267974162,33,26
2027-12-27,INTC,57903752944,61534177917,55422454082,0.95381,1.83807,0.60607,14684307007,5934371920.5,5658520238,33,25
2028-12-27,INTC,61817131191,61820219991,61814042390,1.30804,2.4655,0.5878,15676734003,4118144730,6040946745,12,6
2029-12-27,INTC,74673000000,81195205468,70271425023,2.39,2.66138,2.20686,18936963519,11605840002,7297258990,7,2
