date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1997-12-30,GE,87973809524,105568571428,70379047619,0.82,0.98,0.66,15065350000,8102300000,30516850000,10,10
1998-12-30,GE,100287000000,120344400000,80229600000,0.94,1.13,0.75,19337000000,9296000000,34694000000,20,20
1999-12-30,GE,109138825925,130966591110,87311060740,1.04,1.25,0.83,21848430769,10511994871,38966274358,14,14
2000-12-30,GE,128886470588,154663764705,103109176470,1.26,1.5,1.02,37604090909,12632636363,37255878788,15,15
2001-12-30,GE,126805969697,152167163636,101444775757,1.43,1.72,1.14,37670558823,13780500000,43519794118,18,18
2002-12-30,GE,132075000000,158490000000,105660000000,1.51,1.81,1.21,34090000000,14118000000,46322000000,16,16
2003-12-30,GE,134187000000,161024400000,107349600000,1.55,1.86,1.24,36705000000,15002000000,47957000000,14,14
2004-12-30,GE,150572958947,180687550736,120458367157,1.55,1.86,1.24,39742252973,16379385946,53100959459,18,18
2005-12-30,GE,133226631579,159871957894,106581305263,1.79,2.15,1.43,43630270270,16245837838,40364162162,18,18
2006-12-30,GE,151843000000,182211600000,121474400000,1.99,2.39,1.59,53227000000,20829000000,40628000000,16,16
2007-12-30,GE,171690962264,206029154715,137352769811,2.13,2.56,1.7,59549192308,22049769230,44136673077,19,19
2008-12-30,GE,190516785353,228620142423,152413428282,1.95,2.35,1.55,58433732378,18101339692,47124102808,8,8
2009-12-30,GE,137106667331,164528000797,109685333864,0.78,0.94,0.62,33819301958,9490153749,35303364643,18,18
2010-12-30,GE,130292746250,156351295500,104234196999,0.88,1.06,0.7,32770486110,9971645833,34770476851,10,10
2011-12-30,GE,138411464143,166093756972,110729171314,1.21,1.45,0.97,40335634868,13204556390,27072200187,10,10
2012-12-30,GE,141291621234,169549945481,113033296987,1.46,1.74,1.18,37233076661,13371862616,27516593775,12,12
2013-12-30,GE,108185527778,129822633333,86548422222,1.56,1.88,1.24,33128114285,12876314285,20148993370,18,18
2014-12-30,GE,145851284232,175021541078,116681027386,1.6,1.92,1.28,35085208784,14950013928,27164045130,13,13
2015-12-30,GE,118952142857,126101970347,115827257723,6.16987,6.65198,5.95916,9704480245,-11179548404,4479836734,9,8
2016-12-30,GE,124231500000,131698652525,120967925606,7.14069,7.69865,6.89683,19483200762,8305630968,17072653164,11,12
2017-12-30,GE,123933166667,131382387343,120677429520,5.06307,5.45869,4.89016,471158763,-6277803598,18321673403,6,5
2018-12-30,GE,120353933333,127588017902,117192223017,3.38737,3.65205,3.27169,-14360500000,-28598389900,16096566667,6,5
2019-12-30,GE,96576676748,102381587544,94039597430,3.05685,3.29571,2.95246,3484731313,-3554162880,12122139897,3,7
2020-12-30,GE,79460513166,84236626885,77373077241,0.2375,0.25606,0.22939,17058341667,6756063889,23470952778,3,10
2021-12-30,GE,74824743052,79322215665,72859089289,1.26808,1.36717,1.22477,-2586382800,-6453145140,11644243935,5,5
2022-12-30,GE,74168626100,78626661651,72220208597,2.03496,2.19397,1.96546,462210725,-4585212556,12414398964,2,7
2023-12-31,GE,69411000000,71663398588,67684516863,3.69513,3.85101,3.57565,13678494637,4024000000,11421153064,6,4
2024-12-31,GE,34735137775,34884987377,34585288172,4.30634,4.34706,4.2758,6845087893,4600295814,5715453245,7,9
2025-12-31,GE,41705776570,41835888183,41505604856,6.25077,6.32089,6.20068,8218758426,6680257601,6862428978,10,10
2026-12-31,GE,48106032124,49661699829,46580281105,7.46317,7.7942,7.3428,9480026255,8075589507,7915551658,12,12
2027-12-31,GE,53183017474,54256914977,51878282189,8.57158,9.0793,8.18332,10480523538,9209607778.5,8750938366,11,12
2028-12-31,GE,57804039579,57886136409,57721942748,9.76017,11.03845,8.19864,11391166319,10665966560,9511299127,14,10
2029-12-31,GE,62170624241,64188071422,60624233404,10.842,11.29937,10.49142,12251668327,11568414010,10229793772,9,4
2030-12-31,GE,67831471271,70032613887,66144276283,12.32876,12.84885,11.93011,13367224445,13154786932,11161251328,13,4
