date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1997-12-30,CVX,35519940189,42623928228,28415952150,1.78,2.14,1.42,6779744716,2742860904,1279301007,16,16
1998-12-30,CVX,27782114453,33338537344,22225691562,1.145,1.37,0.92,4184025270,1342549627,1557959505,8,8
1999-12-30,CVX,84432202962,101318643555,67545762369,1.69,2.04,1.34,10921639536,3199687328,3189884496,19,19
2000-12-30,CVX,136690243410,164028292092,109352194727,3.115,3.74,2.49,17987856677,7043958690,3300151661,12,12
2001-12-30,CVX,137642122595,165170547114,110113698076,3.035,3.65,2.42,15311345023,2411585769,4563795582,10,10
2002-12-30,CVX,106991379888,128389655865,85593103910,2.55,3.06,2.04,9904779214,1124759332,4454315096,14,14
2003-12-30,CVX,113088984918,135706781901,90471187934,3.04,3.64,2.44,16581611148,6688912953,4126087691,12,12
2004-12-30,CVX,145063307785,174075969342,116050646228,4.68,5.62,3.74,23310245243,12071457407,4141479715,12,12
2005-12-30,CVX,212561438876,255073726651,170049151100,7.2,8.64,5.76,32541613962,14714223923,5062945168,13,13
2006-12-30,CVX,200748521169,240898225403,160598816935,7.57,9.07,6.07,38392717145,16645391384,5214114253,16,16
2007-12-30,CVX,213063670974,255676405169,170450936779,8.25,9.9,6.6,40442224602,18422921109,5895062956,10,10
2008-12-30,CVX,248406322757,298087587308,198725058205,9.64,11.57,7.71,47908998329,21714661655,5287478182,8,8
2009-12-30,CVX,174141771238,208970125486,139313416990,5.02,6.02,4.02,31132131696,10489527866,4656217064,14,14
2010-12-30,CVX,191596257273,229915508728,153277005818,8.51,10.22,6.8,42651836386,17886950026,4556640869,11,11
2011-12-30,CVX,236808191257,284169829508,189446553005,12.34,14.81,9.87,57838488088,25579203132,-3010080790,10,10
2012-12-30,CVX,228488273428,274185928113,182790618742,12.15,14.58,9.72,58968580361,25554294860,6078837856,7,7
2013-12-30,CVX,225428221009,270513865211,180342576807,11.55,13.86,9.24,50882946933,21822510141,4612546527,15,15
2014-12-30,CVX,185228291208,222273949450,148182632965,8.56,10.27,6.85,43712436209,17483325812,4059196458,15,15
2015-12-30,CVX,129347333333,152228383405,118181488502,3.36731,4.14167,2.98942,22506524157,2509452648,4254434889,7,6
2016-12-30,CVX,117676416667,138492926082,107518057968,1.381,1.69858,1.22602,18418335583,-768087138,5285107547,6,7
2017-12-30,CVX,139464500000,164135238280,127425295740,4.18693,5.14978,3.71706,28379036302,9204964356,4592557618,11,10
2018-12-30,CVX,174822909091,205748415119,159731407585,7.97274,9.80619,7.07802,38719256572,14039435392,3712759266,7,6
2019-12-30,CVX,147718077774,173848842492,134966387479,6.27659,7.71999,5.57222,33901117770,2653756101,3935318477,3,15
2020-12-30,CVX,95262125788,112113632611,87038669707,-0.007989,-0.00709246,-0.00982619,21450583547,-2962061194,5356830435,4,14
2021-12-30,CVX,157502878115,185364536704,143906519751,8.5646,10.53416,7.60346,37094218947,14118218133,3898177390,4,14
2022-12-30,CVX,239852294360,282281250689,219147163205,19.11635,23.51244,16.97108,55500315695,27733490458,3138482137,3,15
2023-12-31,CVX,195151000000,229491082669,174641937094,10.11688,12.43118,8.7347,48263940419,18720000000,3622254426,7,14
2024-12-31,CVX,193726871020,198246344148,190743427974,10.1693,10.28917,10.04943,47911730713,20307929401,3595820755,8,16
2025-12-31,CVX,186933377766,195012916984,182898493004,7.14434,7.29277,7.08497,46231591981,14356058374.5,3469724752,11,13
2026-12-31,CVX,200829566067,222735032531,185110028670,8.93908,15.54623,5.21909,49668339957,13540670610,3727655942,11,15
2027-12-31,CVX,201857872098,220668151212,184262487857,9.88412,15.80616,6.52268,49922656363,18054107770,3746742629,11,15
2028-12-31,CVX,205943362822,208945852388,202940873256,10.90415,13.09859,6.73701,50933063079,19057795100,3822574609,10,8
2029-12-31,CVX,224005500000,263423014582,200464022423,12.814,15.74529,11.06333,55400116348,25589352988,4157831187,5,6
2030-12-31,CVX,224277000000,263742289549,200706989591,14.268,17.5319,12.31869,55467262608,28492967726,4162870577,5,6
