date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1997-12-30,TXN,8621451078,10345741295,6897160861,0.43,0.52,0.34,1952970996,1581584415,1353529435,18,18
1998-12-30,TXN,8196899998,9836279998,6557519998,0.375,0.45,0.3,504085713,332585714,1321057142,15,15
1999-12-30,TXN,8187476188,9824971426,6549980949,0.69,0.82,0.56,1721014284,1201826190,1308661903,7,7
2000-12-30,TXN,11939635739,14327562887,9551708591,1.25,1.5,1,4475818954,3013475162,1649678648,17,17
2001-12-30,TXN,8902441666,10682929999,7121953332,0.02,0.09,-0.05,1458366666,-179266666,1359333333,9,9
2003-12-30,TXN,8175737012,9810884414,6540589609,0.32,0.38,0.26,2195684208,928333332,992201752,14,14
2004-12-30,TXN,11846973214,14216367857,9477578571,0.92,1.1,0.74,3689706552,1719048432,1347524216,10,10
2005-12-30,TXN,11785167322,14142200786,9428133857,1.28,1.53,1.03,4332267690,2210794678,1484061498,14,14
2006-12-30,TXN,13536621232,16243945479,10829296985,1.52,1.82,1.22,6245138587,4148774813,1596283108,16,16
2007-12-30,TXN,13197687504,15837225004,10558150003,1.67,2,1.34,4545054342,2530340892,1594351165,18,18
2008-12-30,TXN,11382480180,13658976216,9105984144,1.355,1.63,1.08,3270094135,1804257807,1372928502,11,11
2009-12-30,TXN,12012070329,14414484395,9609656263,0.955,1.16,0.75,3085696624,1396079132,1636579504,8,8
2010-12-30,TXN,13743935146,16492722174,10995148116,2.41,2.88,1.94,5374965979,3175247107,1493436974,15,15
2011-12-30,TXN,13502282887,16202739464,10801826309,2.04,2.45,1.63,3952550581,2227904466,1574599173,12,12
2012-12-30,TXN,11748366040,14098039247,9398692832,1.36,1.63,1.09,2994415939,1581161777,1637342320,16,16
2013-12-30,TXN,10956815578,13148178693,8765452462,1.505,1.81,1.2,3602548119,1867238501,1631357293,14,14
2014-12-30,TXN,12283264813,14739917776,9826611850,2.24,2.68,1.8,4859671335,2632528470,1731189698,11,11
2015-12-30,TXN,13016767647,13593053065,12511397064,2.72038,2.87695,2.58308,5061418199,2769422929,1639456604,5,4
2016-12-30,TXN,13277103226,13864914362,12761625222,3.16292,3.34496,3.00328,5591356928,3368665988,1659683075,4,5
2017-12-30,TXN,14949100000,15610934687,14368707418,4.3543,4.60491,4.13453,6428138177,3276206325,1536805973,5,4
2018-12-30,TXN,15813462069,16513564263,15199510990,5.56506,5.88535,5.28418,7140144866,5118214135,1540693798,5,4
2019-12-30,TXN,14278522321,14910668828,13724164638,5.13352,5.42898,4.87442,6300384499,4552088611,1489113787,10,10
2020-12-30,TXN,13990907805,14610320885,13447716636,5.49687,5.81324,5.21943,5662118618,4383253287,1271554484,11,9
2021-12-30,TXN,17937133375,18731255901,17240731642,7.93669,8.39348,7.53611,8852304763,6830087492,1463563229,11,11
2022-12-30,TXN,19976087297,20860479500,19200524027,9.27776,9.81174,8.80949,10312637050,7968087107,1617318257,10,16
2023-12-31,TXN,16092000000,17131178582,15308303456,5.80659,6.29406,5.43897,8276988667,5284000000,1609083027,11,10
2024-12-31,TXN,15510286888,15540326178,15500273791,5.09686,5.11693,5.08683,7977782053,4658016445,1550915944,20,20
2025-12-31,TXN,17695387836,17745431353,17675370428,5.47152,5.56155,5.43151,9101698022,4973000000,1769410155,27,26
2026-12-31,TXN,19569331207,20084579473,18983362590,6.4251,6.78936,6.02037,10065568768,5837015220,1956790871,25,24
2027-12-31,TXN,21581197816,22813536152,20359044093,7.65606,8.51233,6.99119,11100380919,6946740030,2157962908,26,23
2028-12-31,TXN,23901084646,24001506943,23800662349,8.98608,11.50064,6.96846,12293624580,8123295460,2389934727,17,11
2029-12-31,TXN,29049401304,30925334418,27634666318,11.53,12.49795,10.80002,14941683158,10526890011,2904728970,14,4
2030-12-31,TXN,29547000000,31455066715,28108031458,11.78,12.76894,11.03419,15197625165,10755140011,2954485223,8,4
