date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1997-12-30,ABT,11797753028,14157303634,9438202422,1.35,1.62,1.08,3650209000,2078731823,2665643353,8,8
1998-12-30,ABT,12397140973,14876569168,9917712778,1.49,1.79,1.19,3997382513,2317404919,2725451189,18,18
1999-12-30,ABT,13102647023,15723176427,10482117618,1.65,1.98,1.32,4198443093,2430257395,2841283698,15,15
2000-12-30,ABT,13745916000,16495099200,10996732800,1.78,2.14,1.42,4643838000,2785977000,2894178000,8,8
2001-12-30,ABT,16285246000,19542295200,13028196800,1.88,2.25,1.51,3051166000,1550390000,3734880000,12,12
2002-12-30,ABT,17771078160,21325293792,14216862528,2.08,2.5,1.66,4870214875,2804901339,3999166428,18,18
2003-12-30,ABT,19680561000,23616673200,15744448800,2.21,2.65,1.77,5008408000,2753233000,5050901000,11,11
2004-12-30,ABT,20163704298,24196445157,16130963438,2.29,2.75,1.83,5469180768,3221156196,4961956250,17,17
2005-12-30,ABT,22242570069,26691084082,17794056055,2.48,2.98,1.98,5952903789,3356678123,5472407351,14,14
2006-12-30,ABT,21949776714,26339732057,17559821371,2.4,2.88,1.92,3740665345,1669484711,6193301814,15,15
2007-12-30,ABT,24705248575,29646298290,19764198859,2.72,3.26,2.18,6172278388,3527590033,7106239988,8,8
2008-12-30,ABT,28794988905,34553986686,23035991123,3.16,3.79,2.53,7633946521,4753748599,8219469546,16,16
2009-12-30,ABT,30245392386,36294470863,24196313908,3.6,4.32,2.88,9616998779,5638133553,8251783718,19,19
2010-12-30,ABT,34825003227,41790003873,27860002580,4.09,4.92,3.26,8803000599,4580984417,10274471287,9,9
2011-12-30,ABT,38511288540,46213546248,30809030831,4.58,5.5,3.66,8695832772,4687516440,12643856037,18,18
2012-12-30,ABT,39296616223,47155939468,31437292977,4.93,5.91,3.95,9489106004,5874144232,11878410384,15,15
2013-12-30,ABT,21092687421,25311224905,16874149936,1.87,2.24,1.5,4414472403,2465333878,6678473835,19,19
2014-12-30,ABT,19770610045,23724732054,15816488035,2,2.4,1.6,4473998226,2136266616,6293063419,15,15
2015-12-30,ABT,20441326667,20827220295,20238241274,2.14946,2.20221,2.1217,6200980695,4095265689,6450569174,7,6
2016-12-30,ABT,20894186667,21288629436,20686602092,2.20404,2.25813,2.17557,3449952971,1366259739,6491306941,6,7
2017-12-30,ABT,27198994444,27712460073,26928771354,2.49742,2.55871,2.46516,6006586484,425705267,8734170378,11,10
2018-12-30,ABT,30666920000,31245853511,30362242932,2.88336,2.95412,2.84612,6932641330,2340145216,9630707625,7,6
2019-12-30,ABT,31859028955,32460467231,31542508237,3.24335,3.32295,3.20146,7659458606,3639817213,9622904098,6,8
2020-12-30,ABT,33849101650,34488108739,33512809481,3.55045,3.63758,3.50459,7705718207,3980227940,8208178320,11,11
2021-12-30,ABT,42316679164,43115538119,41896261276,5.09928,5.22442,5.03342,10020209527,5747024303,9340447945,7,15
2022-12-30,ABT,43224276161,44040268832,42794841261,5.23184,5.36024,5.16427,10745475277,6729097807,9001221676,6,8
2023-12-31,ABT,40725000000,40886019324,40421851662,3.18054,3.19689,3.14976,10897148898,5535000000,10951504809,15,7
2024-12-31,ABT,42000118119,42080118343,41870117753,4.67469,4.6847,4.66468,11238343545,8166683434,11294401365,16,17
2025-12-31,ABT,44672100083,44762245576,44251421113,5.15191,5.16191,5.14191,11953309422,9000386775,12012933552,21,18
2026-12-31,ABT,48330245472,48512623756,47955356775,5.64551,5.75523,5.46597,12932151779,9801718205,12996658458,7,6
2027-12-31,ABT,52119577098,52435576880,51273513163,6.21892,6.33871,6.07917,13946096799,10847018186,14015661123,6,6
2028-12-31,ABT,55957837587,57205578793,54710096380,6.86688,7.0413,6.69246,14973134149,11996439366.5,15047821423,5,2
2029-12-31,ABT,60302205074,60540629145,59853328138,7.58874,7.62775,7.5153,16135595030,13257528787,16216080758,2,1
2030-12-31,ABT,64669333333,64925024243,64187948413,8.38667,8.42978,8.30551,17304146212,14651512498,17390460774,2,1
