date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1998-12-30,SLB,11341970892,13610365070,9073576713,1.25,1.5,1,2366509627,959767657,828273437,16,16
1999-12-30,SLB,8078764333,9694517199,6463011466,0.51,0.61,0.41,1495314333,360840333,799804999,11,11
2000-12-30,SLB,9413113455,11295736146,7530490764,0.59,0.7,0.48,2123163009,698670896,843812565,19,19
2001-12-30,SLB,13835154230,16602185076,11068123384,0.72,0.86,0.58,2737914873,417141373,1067790008,7,7
2002-12-30,SLB,14204039628,17044847554,11363231702,0.69,0.83,0.55,-945915313,-2857945938,1118765000,7,7
2003-12-30,SLB,10009059195,12010871033,8007247356,0.62,0.75,0.49,1896731771,328173153,900912327,18,18
2004-12-30,SLB,11208183425,13449820110,8966546740,1,1.2,0.8,2761681531,1202522574,426135527,16,16
2005-12-30,SLB,13680276200,16416331440,10944220960,1.44,1.74,1.14,3905479393,2033479055,387798916,7,7
2006-12-30,SLB,17913568346,21496282015,14330854676,2.55,3.07,2.03,5878234996,3376240409,463424441,11,11
2007-12-30,SLB,23029814145,27635776974,18423851315,3.94,4.73,3.15,8314857992,5018078653,585665814,19,19
2008-12-30,SLB,27765767217,33318920659,22212613773,4.56,5.47,3.65,9186614572,5466278284,683668852,11,11
2009-12-30,SLB,21745242368,26094290841,17396193894,2.48,2.98,1.98,6230735479,2959235428,586226568,12,12
2010-12-30,SLB,27865377419,33438452903,22292301935,2.65,3.19,2.11,7828910491,4122489534,625063210,13,13
2011-12-30,SLB,37469766162,44963719395,29975812928,3.73,4.48,2.98,10197252652,5026992944,426745246,13,13
2012-12-30,SLB,40930829364,49116995236,32744663491,4.01,4.81,3.21,10820210100,5367831385,391161400,10,10
2013-12-30,SLB,44839323244,53807187893,35871458594,4.5,5.4,3.6,12225454136,6505366974,402577141,12,12
2014-12-30,SLB,47723146182,57267775419,38178516945,5.37,6.45,4.29,11642869356,5362543652,467436864,14,14
2015-12-30,SLB,35495574194,36631569789,34778801963,3.34407,3.4832,3.25628,6461903070,1777123223,450823884,9,8
2016-12-30,SLB,28377700000,29285896104,27804661028,1.15105,1.19894,1.12083,2593208958,-1519131869,377824507,12,13
2017-12-30,SLB,30376740000,31348913112,29763333845,1.45721,1.51784,1.41896,3141909092,-1286757575,403757575,7,6
2018-12-30,SLB,32683971429,33729984866,32023974693,1.63101,1.69887,1.58819,6631114714,2109499699,438666666,7,6
2019-12-30,SLB,32865677649,33917506387,32202011667,1.4547,1.51522,1.41651,-5507600676,-9301275000,459027027,8,9
2020-12-30,SLB,23318703896,24064992567,22847822672,0.6445,0.67131,0.62758,-23696560897,-28501943589,748216477,13,10
2021-12-30,SLB,22789595090,23518950234,22329398311,1.2792,1.33242,1.24562,4621472333,1752398109,314165991,9,8
2022-12-30,SLB,28025554522,28922480609,27459626524,2.15034,2.2398,2.09389,5304147316,2127904426,359922143,8,13
2023-12-31,SLB,35146000000,36680341193,33857691858,3.0946,3.27023,2.94713,7594585442,4416000000,416535516,9,8
2024-12-31,SLB,36209345312,36239369644,36169312868,3.40603,3.45642,3.38588,7824360291,5090671203,429137835,18,18
2025-12-31,SLB,35533398933,37182418844,35175780157,2.87894,2.92875,2.83909,7678297224,4291272962,421126805,18,15
2026-12-31,SLB,36906588071,37415300501,36118582541,2.81695,3.18266,2.55997,7975025223,4132847939,437401261,19,17
2027-12-31,SLB,38987451850,39940812963,37733029332,3.32148,3.69053,3.09207,8424672345,4886788500,462062778,19,17
2028-12-31,SLB,41211763804,41592094946,40831432662,3.73913,4.77826,2.64087,8905316720,5498715300,488424382,13,8
2029-12-31,SLB,41599413535,43415486311,40074549733,3.95273,4.17706,3.76437,8989082696,5881662243,493018642,12,6
2030-12-31,SLB,41151000000,42947496740,39642573199,4.18,4.41723,3.98081,8892186466,6219840004,487704235,6,6
