date,symbol,revenueAvg,revenueHigh,revenueLow,epsAvg,epsHigh,epsLow,ebitdaAvg,netIncomeAvg,sgaExpenseAvg,numAnalystsRevenue,numAnalystsEps
1997-12-28,JNJ,23073260869,27687913042,18458608695,1.22,1.46,0.98,5376217391,3008260869,8615608695,13,13
2002-12-28,JNJ,36366005457,43639206549,29092804364,2.22,2.66,1.78,10946197437,6596266211,12236123175,17,17
2003-12-28,JNJ,41213120111,49455744132,32970496089,2.57,3.08,2.06,11989328552,7085605573,13911139750,14,14
2008-12-28,JNJ,60999933648,73199920378,48799946918,4.15,4.98,3.32,18853980308,12352948937,20534869157,10,10
2013-12-28,JNJ,68629626595,82355551914,54903701276,5.1,6.12,4.08,19243261121,13275242221,20974421460,14,14
2014-12-28,JNJ,71430352194,85716422633,57144281755,5.49,6.59,4.39,23915599693,15620263791,21073200460,19,19
2015-12-28,JNJ,70109084211,70691231868,69077977861,6.18208,6.24881,6.06388,21242154444,15018745158,17660877473,9,8
2016-12-28,JNJ,72022365000,72620399499,70963119701,6.70615,6.77854,6.57793,21821854015,16291920816,18142843797,8,9
2017-12-28,JNJ,76260119048,76893341549,75138548372,7.27766,7.35622,7.13852,23105839207,17680347211,19210358169,12,11
2018-12-28,JNJ,81399042857,82074936183,80201893145,8.16356,8.25168,8.00748,24662867294,19832552672,20504882335,18,17
2019-12-28,JNJ,82128440761,82810390610,80920563669,8.66903,8.76261,8.50328,23819468573,14617843923,21427569793,8,6
2020-12-28,JNJ,81795466372,82474651383,80592486391,7.99572,8.08203,7.84285,24619620324,15688176207,20284608691,9,8
2021-12-28,JNJ,94449186951,95233441567,93060106527,9.83192,9.93805,9.64394,27081582355,17256993826,22313069559,9,5
2022-12-28,JNJ,95018825749,95807810336,93621367550,10.04625,10.15469,9.85417,29789740590,18982693208,24544376513,8,6
2023-12-28,JNJ,86576000000,88172370892,84178391266,6.72413,6.88531,6.48205,28549643817,16382000000,21530968991,6,7
2024-12-28,JNJ,88776954290,89206794289,88577028708,9.94961,10.0896,9.89961,29275439200,24280893396.5,22078334065,13,15
2025-12-28,JNJ,93759225781,94029252351,93609211019,10.80287,10.84277,10.72307,30918412731,26196025858,23317397234,15,17
2026-12-28,JNJ,100634366060,101386416424,98568734393,11.55724,11.65739,11.46711,33185586153,28089330161,25027206329,17,13
2027-12-28,JNJ,106709354325,108889579658,104143786840,12.56446,13.04926,11.89786,35188898285,30303266676,26538022074,18,13
2028-12-28,JNJ,113171704947,113284681555,113058728338,13.73414,16.03033,10.80805,37319948559,32600580199,28145172680,16,5
2029-12-28,JNJ,119929940038,122141322701,116608637695,15.05685,15.41777,14.51478,39548570864,36579111405,29825908105,12,2
2030-12-28,JNJ,127414600000,129763991964,123886019819,16.712,17.1126,16.11034,42016741904,40600132816,31687301350,12,2
