Date,Value
2002-06-19,320.3
2002-06-20,323.7
2002-06-21,325.1
2002-06-24,324.7
2002-06-25,320.5
2002-06-26,320.8
2002-06-27,319.6
2002-06-28,313.9
2002-07-01,314.4
2002-07-02,313.2
2002-07-03,311.3
2002-07-08,312.5
2002-07-09,316.5
2002-07-10,315.1
2002-07-11,317.6
2002-07-12,315.9
2002-07-15,319.9
2002-07-16,317.5
2002-07-17,317.7
2002-07-18,317.1
2002-07-19,323.9
2002-07-22,323.5
2002-07-23,312.6
2002-07-24,311.4
2002-07-25,309.7
2002-07-26,303.3
2002-07-29,302.4
2002-07-30,306
2002-07-31,305.2
2002-08-01,306
2002-08-02,309
2002-08-05,309.6
2002-08-06,307.3
2002-08-07,316.1
2002-08-08,312.2
2002-08-09,316
2002-08-12,315.8
2002-08-13,315.9
2002-08-14,313.5
2002-08-15,316.1
2002-08-16,315.4
2002-08-19,307.7
2002-08-20,310.4
2002-08-21,309.3
2002-08-22,308.3
2002-08-23,308.3
2002-08-26,311
2002-08-27,313.9
2002-08-28,310.9
2002-08-29,314.4
2002-08-30,313.9
2002-09-03,315
2002-09-04,316.5
2002-09-05,319.8
2002-09-06,321.5
2002-09-09,322.8
2002-09-10,319.4
2002-09-11,318.1
2002-09-12,320.4
2002-09-13,318.1
2002-09-16,318.5
2002-09-17,318.2
2002-09-18,321.8
2002-09-19,323.9
2002-09-20,323.2
2002-09-23,324.1
2002-09-24,327.2
2002-09-25,323.6
2002-09-26,321.7
2002-09-27,321.1
2002-09-30,325.2
2002-10-01,322.2
2002-10-02,322.8
2002-10-03,322.4
2002-10-04,323.3
2002-10-07,323.1
2002-10-08,319.4
2002-10-09,320.8
2002-10-10,317.4
2002-10-11,317.2
2002-10-14,318.6
2002-10-15,313.4
2002-10-16,314.7
2002-10-17,312.2
2002-10-18,313.3
2002-10-21,311.5
2002-10-22,313.6
2002-10-23,312.6
2002-10-24,311.2
2002-10-25,313.9
2002-10-28,315.6
2002-10-29,318.1
2002-10-30,316.9
2002-10-31,318.4
2002-11-01,319.2
2002-11-04,318.7
2002-11-05,318.6
2002-11-06,317.9
2002-11-07,320.9
2002-11-08,321.7
2002-11-11,321.6
2002-11-12,324.7
2002-11-13,318.9
2002-11-14,318.1
2002-11-15,320.9
2002-11-18,319.4
2002-11-19,318.8
2002-11-20,317.6
2002-11-21,317.6
2002-11-22,320.9
2002-11-25,317.9
2002-11-26,317.7
2002-11-27,316.8
2002-12-02,318.5
2002-12-03,321.2
2002-12-04,323.1
2002-12-05,325.6
2002-12-06,327.1
2002-12-09,326.5
2002-12-10,324.2
2002-12-11,325.5
2002-12-12,332.1
2002-12-13,333.8
2002-12-16,337.6
2002-12-17,338
2002-12-18,342.7
2002-12-19,346.5
2002-12-20,341
2002-12-23,345.6
2002-12-24,347.3
2002-12-26,349.4
2002-12-27,349.7
2002-12-30,344.1
2002-12-31,348.2
2003-01-02,346.5
2003-01-03,351.6
2003-01-06,352.1
2003-01-07,347.7
2003-01-08,354.3
2003-01-09,353.7
2003-01-10,354.9
2003-01-13,355.1
2003-01-14,352.4
2003-01-15,351.1
2003-01-16,358.1
2003-01-17,356.8
2003-01-21,357.5
2003-01-22,359.9
2003-01-23,364.7
2003-01-24,368.4
2003-01-27,369.4
2003-01-28,370
2003-01-29,366.3
2003-01-30,369.7
2003-01-31,369.1
2003-02-03,371.6
2003-02-04,379.9
2003-02-05,377.2
2003-02-06,370.7
2003-02-07,370.5
2003-02-10,364.2
2003-02-11,363
2003-02-12,353
2003-02-13,357.7
2003-02-14,352.2
2003-02-18,344.3
2003-02-19,350
2003-02-20,353.1
2003-02-21,351.8
2003-02-24,356.4
2003-02-25,352.4
2003-02-26,354.1
2003-02-27,346.2
2003-02-28,350.3
2003-03-03,349.3
2003-03-04,353.3
2003-03-05,353.2
2003-03-06,356.9
2003-03-07,350.9
2003-03-10,354.8
2003-03-11,350.6
2003-03-12,346.6
2003-03-13,336
2003-03-14,336.6
2003-03-17,337.2
2003-03-18,337.7
2003-03-19,336.2
2003-03-20,333
2003-03-21,326.1
2003-03-24,329.5
2003-03-25,328.3
2003-03-26,330.1
2003-03-27,328.4
2003-03-28,332.4
2003-03-31,336.9
2003-04-01,335.2
2003-04-02,330.4
2003-04-03,325.7
2003-04-04,326
2003-04-07,322.2
2003-04-08,322.9
2003-04-09,326.2
2003-04-10,327.3
2003-04-11,328.5
2003-04-14,324.9
2003-04-15,325.5
2003-04-16,326.3
2003-04-17,327.6
2003-04-21,333.9
2003-04-22,334.8
2003-04-23,331.9
2003-04-24,335.1
2003-04-25,333.7
2003-04-28,334.8
2003-04-29,334
2003-04-30,339.4
2003-05-01,342.4
2003-05-02,341.3
2003-05-05,342.6
2003-05-06,342.8
2003-05-07,342.2
2003-05-08,348.7
2003-05-09,348.9
2003-05-12,351.9
2003-05-13,350.2
2003-05-14,352.5
2003-05-15,352.8
2003-05-16,354.9
2003-05-19,364.4
2003-05-20,366.5
2003-05-21,372.2
2003-05-22,368.1
2003-05-23,368.8
2003-05-27,367.8
2003-05-28,365.2
2003-05-29,370.7
2003-05-30,365.6
2003-06-02,367.1
2003-06-03,366.3
2003-06-04,363.6
2003-06-05,369.5
2003-06-06,364.5
2003-06-09,362.6
2003-06-10,352.8
2003-06-11,356.2
2003-06-12,353.9
2003-06-13,357.2
2003-06-16,359.7
2003-06-17,363.8
2003-06-18,357.8
2003-06-19,361.8
2003-06-20,356.7
2003-06-23,353.4
2003-06-24,346.7
2003-06-25,349.6
2003-06-26,344.2
2003-06-27,345.5
2003-06-30,346.3
2003-07-01,351.7
2003-07-02,351.6
2003-07-03,351.3
2003-07-07,348.4
2003-07-08,344.4
2003-07-09,343.9
2003-07-10,344.6
2003-07-11,345.1
2003-07-14,347.8
2003-07-15,342.2
2003-07-16,343.2
2003-07-17,344.3
2003-07-18,347.3
2003-07-21,351
2003-07-22,350.7
2003-07-23,359
2003-07-24,362.3
2003-07-25,362.8
2003-07-28,364.9
2003-07-29,361.7
2003-07-30,358.1
2003-07-31,355.8
2003-08-01,347.8
2003-08-04,350.9
2003-08-05,351.2
2003-08-06,352.4
2003-08-07,354.1
2003-08-08,357.9
2003-08-11,363.3
2003-08-12,360
2003-08-13,363.7
2003-08-14,367.5
2003-08-15,364.7
2003-08-18,359.9
2003-08-19,363
2003-08-20,367
2003-08-21,361.8
2003-08-22,364.3
2003-08-25,362.4
2003-08-26,366.8
2003-08-27,374.1
2003-08-28,371.6
2003-08-29,376.8
2003-09-02,374.3
2003-09-03,375
2003-09-04,374
2003-09-05,378.7
2003-09-08,376.2
2003-09-09,382.8
2003-09-10,381.1
2003-09-11,380.8
2003-09-12,376.9
2003-09-15,375.6
2003-09-16,374.6
2003-09-17,377.3
2003-09-18,377.7
2003-09-19,382.9
2003-09-22,388.3
2003-09-23,387
2003-09-24,388.4
2003-09-25,385.5
2003-09-26,381.8
2003-09-29,383.2
2003-09-30,386.1
2003-10-01,385
2003-10-02,383.7
2003-10-03,370
2003-10-06,373.3
2003-10-07,377.8
2003-10-08,376
2003-10-09,369.8
2003-10-10,374.1
2003-10-13,375.7
2003-10-14,376.2
2003-10-15,373.1
2003-10-16,373.2
2003-10-17,372.2
2003-10-20,374.4
2003-10-21,382
2003-10-22,386.8
2003-10-23,385
2003-10-24,389.2
2003-10-27,388.2
2003-10-28,383.4
2003-10-29,387
2003-10-30,384.4
2003-10-31,384.6
2003-11-03,377.1
2003-11-04,380
2003-11-05,382.7
2003-11-06,380.7
2003-11-07,383.4
2003-11-10,386.7
2003-11-11,388.2
2003-11-12,395
2003-11-13,394.3
2003-11-14,398
2003-11-17,391.5
2003-11-18,397.6
2003-11-19,394.9
2003-11-20,393.7
2003-11-21,396
2003-11-24,391.5
2003-11-25,391.1
2003-11-26,396.8
2003-12-01,403.8
2003-12-02,404.6
2003-12-03,404.8
2003-12-04,404.2
2003-12-05,407.3
2003-12-08,407.5
2003-12-09,408.9
2003-12-10,407
2003-12-11,405.4
2003-12-12,410.1
2003-12-15,409.9
2003-12-16,408.4
2003-12-17,412.7
2003-12-18,411.1
2003-12-19,409.9
2003-12-22,411.3
2003-12-23,411.6
2003-12-24,412.8
2003-12-29,415.3
2003-12-30,417.2
2003-12-31,416.1
2004-01-05,424.8
2004-01-06,423.2
2004-01-07,422.3
2004-01-08,424.4
2004-01-09,426.8
2004-01-12,426.6
2004-01-13,424
2004-01-14,422
2004-01-15,408.7
2004-01-16,407
2004-01-20,412.9
2004-01-21,411.2
2004-01-22,410.1
2004-01-23,408
2004-01-26,406.7
2004-01-27,410.1
2004-01-28,414.6
2004-01-29,399.4
2004-01-30,402.9
2004-02-02,399.3
2004-02-03,399.9
2004-02-04,401.7
2004-02-05,398.8
2004-02-06,404.2
2004-02-09,407.4
2004-02-10,407
2004-02-11,410.7
2004-02-12,414.2
2004-02-13,410.8
2004-02-17,416.5
2004-02-18,412.8
2004-02-19,410.3
2004-02-20,398
2004-02-23,399.3
2004-02-24,404.8
2004-02-25,396.1
2004-02-26,395.5
2004-02-27,396.8
2004-03-01,399.6
2004-03-02,393.8
2004-03-03,392.7
2004-03-04,393.2
2004-03-05,401.6
2004-03-08,400.9
2004-03-09,404.5
2004-03-10,400.3
2004-03-11,401
2004-03-12,395.6
2004-03-15,399.6
2004-03-16,402.6
2004-03-17,407.1
2004-03-18,411.3
2004-03-19,412.7
2004-03-22,417.6
2004-03-23,420
2004-03-24,417.4
2004-03-25,416.9
2004-03-26,422.2
2004-03-29,417.1
2004-03-30,422.8
2004-03-31,428.3
2004-04-01,428.8
2004-04-02,422.5
2004-04-05,416.3
2004-04-06,419.8
2004-04-07,423.7
2004-04-08,420.7
2004-04-12,420.9
2004-04-13,407.7
2004-04-14,400.5
2004-04-15,398.3
2004-04-16,401.6
2004-04-19,401.2
2004-04-20,398.3
2004-04-21,391.4
2004-04-22,393.9
2004-04-23,395.7
2004-04-26,396.6
2004-04-27,399.1
2004-04-28,385.9
2004-04-29,387.1
2004-04-30,387.5
2004-05-03,387.5
2004-05-04,391.8
2004-05-05,393.8
2004-05-06,388.4
2004-05-07,379.1
2004-05-10,378.7
2004-05-11,377.2
2004-05-12,377.7
2004-05-13,374.9
2004-05-14,377.1
2004-05-17,379.6
2004-05-18,375.9
2004-05-19,383
2004-05-20,378.5
2004-05-21,384.9
2004-05-24,385.7
2004-05-25,388.4
2004-05-26,388.3
2004-05-27,394.9
2004-05-28,394.9
2004-06-01,395.4
2004-06-02,392.5
2004-06-03,388.9
2004-06-04,391.7
2004-06-07,394.5
2004-06-08,391.8
2004-06-09,385.2
2004-06-10,386.6
2004-06-14,384.2
2004-06-15,388.7
2004-06-16,385.2
2004-06-17,389.5
2004-06-18,395.7
2004-06-21,394.5
2004-06-22,395.5
2004-06-23,395.5
2004-06-24,403.5
2004-06-25,403.2
2004-06-28,401.3
2004-06-29,392.8
2004-06-30,393
2004-07-01,396.4
2004-07-02,398.7
2004-07-06,393
2004-07-07,402.7
2004-07-08,408.2
2004-07-09,407.9
2004-07-12,408.4
2004-07-13,402.3
2004-07-14,405.6
2004-07-15,404.4
2004-07-16,406.8
2004-07-19,405.8
2004-07-20,402.1
2004-07-21,397.3
2004-07-22,395.3
2004-07-23,390.5
2004-07-26,390.3
2004-07-27,387
2004-07-28,389
2004-07-29,389.8
2004-07-30,393.7
2004-08-02,394.4
2004-08-03,396.5
2004-08-04,394.7
2004-08-05,394.8
2004-08-06,402.1
2004-08-09,403
2004-08-10,402.3
2004-08-11,397.9
2004-08-12,396.6
2004-08-13,401.2
2004-08-16,405.2
2004-08-17,406.7
2004-08-18,406.6
2004-08-19,409.3
2004-08-20,415.5
2004-08-23,412.8
2004-08-24,405
2004-08-25,410
2004-08-26,409.6
2004-08-27,405.4
2004-08-30,410
2004-08-31,412.4
2004-09-01,410.8
2004-09-02,408
2004-09-03,402.5
2004-09-07,399.4
2004-09-08,401.4
2004-09-09,400.4
2004-09-10,403.8
2004-09-13,406
2004-09-14,407.5
2004-09-15,406.8
2004-09-16,406.5
2004-09-17,407.6
2004-09-20,407
2004-09-21,410.1
2004-09-22,409
2004-09-23,412.6
2004-09-24,409.7
2004-09-27,410.7
2004-09-28,414.2
2004-09-29,414.7
2004-09-30,420.4
2004-10-01,421.2
2004-10-04,415.6
2004-10-05,419.8
2004-10-06,420
2004-10-07,419.5
2004-10-08,424.5
2004-10-11,423.4
2004-10-12,416.6
2004-10-13,414.6
2004-10-14,419.5
2004-10-15,420.1
2004-10-18,417.6
2004-10-19,421.6
2004-10-20,424.8
2004-10-21,425.6
2004-10-22,425.6
2004-10-25,429.9
2004-10-26,427.6
2004-10-27,425.6
2004-10-28,426.1
2004-10-29,429.4
2004-11-01,428.2
2004-11-02,420.8
2004-11-03,425.4
2004-11-04,430.8
2004-11-05,434.3
2004-11-08,433.4
2004-11-09,436.2
2004-11-10,434.5
2004-11-11,435.4
2004-11-12,438.3
2004-11-15,437.3
2004-11-16,440.5
2004-11-17,445.1
2004-11-18,442.9
2004-11-19,447
2004-11-22,449
2004-11-23,447.9
2004-11-24,449.3
2004-11-29,455.8
2004-11-30,453.2
2004-12-01,455.9
2004-12-02,452.3
2004-12-03,457.8
2004-12-06,455.9
2004-12-07,453.7
2004-12-08,438.7
2004-12-09,437.2
2004-12-10,435.3
2004-12-13,440.3
2004-12-14,437.3
2004-12-15,442.2
2004-12-16,438.2
2004-12-17,442.9
2004-12-20,443.6
2004-12-21,442.9
2004-12-22,441.4
2004-12-23,442.9
2004-12-27,446.2
2004-12-28,445.3
2004-12-29,437
2004-12-30,438.4
2005-01-03,429.7
2005-01-04,429.2
2005-01-05,427.3
2005-01-06,421.6
2005-01-07,419.5
2005-01-10,419.7
2005-01-11,422.4
2005-01-12,426.6
2005-01-13,425.1
2005-01-14,423.3
2005-01-18,423.5
2005-01-19,423.3
2005-01-20,422.6
2005-01-21,426.9
2005-01-24,427.1
2005-01-25,422.1
2005-01-26,426.9
2005-01-27,426.3
2005-01-28,428.1
2005-01-31,424.1
2005-02-01,422.9
2005-02-02,423
2005-02-03,418.5
2005-02-04,415.9
2005-02-07,415.4
2005-02-08,414.3
2005-02-09,414.5
2005-02-10,418.7
2005-02-11,422
2005-02-14,427.3
2005-02-15,427.3
2005-02-16,426.9
2005-02-17,428.6
2005-02-18,428.4
2005-02-22,435.8
2005-02-23,436.1
2005-02-24,435.7
2005-02-25,436.1
2005-02-28,437.6
2005-03-01,433.9
2005-03-02,433.8
2005-03-03,430.8
2005-03-04,435.1
2005-03-07,435.8
2005-03-08,441.1
2005-03-09,442.9
2005-03-10,443.4
2005-03-11,446.8
2005-03-14,441.6
2005-03-15,441.4
2005-03-16,444.2
2005-03-17,439.1
2005-03-18,439.7
2005-03-21,431.4
2005-03-22,431.6
2005-03-23,425.4
2005-03-24,424.8
2005-03-28,426
2005-03-29,426
2005-03-30,429.5
2005-03-31,431.1
2005-04-01,428.3
2005-04-04,426
2005-04-05,426.6
2005-04-06,429.2
2005-04-07,428.4
2005-04-08,428.8
2005-04-11,430.4
2005-04-12,429.3
2005-04-13,431
2005-04-14,425.6
2005-04-15,426.5
2005-04-18,429
2005-04-19,434.4
2005-04-20,436.7
2005-04-21,434.4
2005-04-22,435.6
2005-04-25,435.8
2005-04-26,439
2005-04-27,434.1
2005-04-28,432.4
2005-04-29,436.1
2005-05-02,430.5
2005-05-03,427.7
2005-05-04,430
2005-05-05,430.7
2005-05-06,426.9
2005-05-09,426.9
2005-05-10,427.9
2005-05-11,427.9
2005-05-12,422.2
2005-05-13,420.7
2005-05-16,419.3
2005-05-17,419.8
2005-05-18,421.9
2005-05-19,420.8
2005-05-20,417.7
2005-05-23,416.9
2005-05-24,417.7
2005-05-25,418.9
2005-05-26,418
2005-05-27,419.8
2005-05-31,418.9
2005-06-01,417.7
2005-06-02,424.8
2005-06-03,425.8
2005-06-06,428.4
2005-06-07,426.7
2005-06-08,426.6
2005-06-09,426.1
2005-06-10,429.3
2005-06-13,431.1
2005-06-14,429.3
2005-06-15,430.9
2005-06-16,437.9
2005-06-17,440
2005-06-20,440
2005-06-21,440.5
2005-06-22,439.7
2005-06-23,443.2
2005-06-24,442
2005-06-27,441.7
2005-06-28,437.7
2005-06-29,438.6
2005-06-30,437.1
2005-07-01,428.8
2005-07-05,423.9
2005-07-06,424.5
2005-07-07,424.2
2005-07-08,423.8
2005-07-11,426.3
2005-07-12,427.1
2005-07-13,424.6
2005-07-14,420.2
2005-07-15,421.3
2005-07-18,421
2005-07-19,420.2
2005-07-20,422.1
2005-07-21,425.7
2005-07-22,425
2005-07-25,425.9
2005-07-26,423.5
2005-07-27,424.8
2005-07-28,433.3
2005-07-29,435.8
2005-08-01,437.7
2005-08-02,437.7
2005-08-03,442.7
2005-08-04,443.7
2005-08-05,442.8
2005-08-08,440.3
2005-08-09,439.8
2005-08-10,442
2005-08-11,450.9
2005-08-12,451.4
2005-08-15,447.6
2005-08-16,451.5
2005-08-17,445.2
2005-08-18,444.7
2005-08-19,442.2
2005-08-22,443
2005-08-23,444.3
2005-08-24,442.2
2005-08-25,443.1
2005-08-26,442.1
2005-08-29,441.4
2005-08-30,435.5
2005-08-31,438.1
2005-09-01,446.5
2005-09-02,448.5
2005-09-06,448.6
2005-09-07,449
2005-09-08,450.7
2005-09-09,453
2005-09-12,453.7
2005-09-13,450
2005-09-14,453.7
2005-09-15,459.3
2005-09-16,463.3
2005-09-19,470.4
2005-09-20,470
2005-09-21,472.6
2005-09-22,470.3
2005-09-23,467.2
2005-09-26,469.5
2005-09-27,466.2
2005-09-28,473.1
2005-09-29,475.8
2005-09-30,472.3
2005-10-03,469.3
2005-10-04,469.3
2005-10-05,469.3
2005-10-06,475
2005-10-07,477.7
2005-10-10,478
2005-10-11,479.8
2005-10-12,476.6
2005-10-13,473.8
2005-10-14,471.8
2005-10-17,476.6
2005-10-18,474.6
2005-10-19,465.8
2005-10-20,463.2
2005-10-21,469.1
2005-10-24,467
2005-10-25,474.7
2005-10-26,473
2005-10-27,475.6
2005-10-28,474.8
2005-10-31,466.9
2005-11-01,460.6
2005-11-02,464.6
2005-11-03,461.9
2005-11-04,457.9
2005-11-07,460.4
2005-11-08,462.3
2005-11-09,467.5
2005-11-10,467.7
2005-11-11,469.4
2005-11-14,469.1
2005-11-15,469
2005-11-16,479.1
2005-11-17,486.9
2005-11-18,486.2
2005-11-21,489.5
2005-11-22,492.9
2005-11-23,492.3
2005-11-28,498.3
2005-11-29,503.5
2005-11-30,498.7
2005-12-01,506.3
2005-12-02,507
2005-12-05,512.6
2005-12-06,513.8
2005-12-07,517.8
2005-12-08,522.7
2005-12-09,530.2
2005-12-12,531.5
2005-12-13,524.1
2005-12-14,509.5
2005-12-15,506.6
2005-12-16,505.9
2005-12-19,506.1
2005-12-20,497
2005-12-21,495.3
2005-12-22,505
2005-12-23,505.2
2005-12-27,510.1
2005-12-28,516.3
2005-12-29,517.5
2005-12-30,519.7
2006-01-03,532.5
2006-01-04,535.6
2006-01-05,527.8
2006-01-06,541.2
2006-01-09,550.5
2006-01-10,545.7
2006-01-11,550.1
2006-01-12,549.3
2006-01-13,557
2006-01-17,554.3
2006-01-18,544.5
2006-01-19,559
2006-01-20,554
2006-01-23,558.7
2006-01-24,558.1
2006-01-25,562.5
2006-01-26,559.9
2006-01-27,558.8
2006-01-30,570.6
2006-01-31,575.5
2006-02-01,574
2006-02-02,576.8
2006-02-03,571.6
2006-02-06,574.3
2006-02-07,554.8
2006-02-08,553.8
2006-02-09,568.1
2006-02-10,553.5
2006-02-13,542.1
2006-02-14,548.9
2006-02-15,542.7
2006-02-16,548.8
2006-02-17,554.6
2006-02-21,556.6
2006-02-22,556.6
2006-02-23,550.9
2006-02-24,561.2
2006-02-27,557
2006-02-28,563.9
2006-03-01,565.8
2006-03-02,570.4
2006-03-03,568
2006-03-06,556.8
2006-03-07,554.5
2006-03-08,544.3
2006-03-09,547
2006-03-10,541.3
2006-03-13,547.5
2006-03-14,553
2006-03-15,554.4
2006-03-16,555.4
2006-03-17,555.1
2006-03-20,556.1
2006-03-21,553.2
2006-03-22,551.7
2006-03-23,550.8
2006-03-24,560.5
2006-03-27,567.4
2006-03-28,567
2006-03-29,573.3
2006-03-30,591.8
2006-03-31,586.7
2006-04-03,594.3
2006-04-04,590.6
2006-04-05,592.5
2006-04-06,599.7
2006-04-07,592.7
2006-04-10,601.8
2006-04-11,599.4
2006-04-12,601.3
2006-04-13,600.1
2006-04-17,618.8
2006-04-18,623.3
2006-04-19,636
2006-04-20,623.1
2006-04-21,635.5
2006-04-24,623.9
2006-04-25,634.2
2006-04-26,642
2006-04-27,636.3
2006-04-28,654.5
2006-05-01,660.2
2006-05-02,667.4
2006-05-03,668.5
2006-05-04,676.5
2006-05-05,684.3
2006-05-08,679.9
2006-05-09,701.5
2006-05-10,705.7
2006-05-11,721.5
2006-05-12,711.8
2006-05-15,685
2006-05-16,692.9
2006-05-17,691.8
2006-05-18,680.9
2006-05-19,657
2006-05-22,657.7
2006-05-23,673.7
2006-05-24,637.5
2006-05-25,648.5
2006-05-26,651
2006-05-30,660.5
2006-05-31,649
2006-06-01,633.5
2006-06-02,641
2006-06-05,648.7
2006-06-06,634.7
2006-06-07,632.6
2006-06-08,613.8
2006-06-09,612.8
2006-06-12,611.3
2006-06-13,566.8
2006-06-14,566.5
2006-06-15,570.3
2006-06-16,581.7
2006-06-19,572.4
2006-06-20,580.5
2006-06-21,591
2006-06-22,585.4
2006-06-23,588
2006-06-26,587.7
2006-06-27,584.4
2006-06-28,581
2006-06-29,588.9
2006-06-30,616
2006-07-05,629.7
2006-07-06,636.3
2006-07-07,634.8
2006-07-10,626.1
2006-07-11,642.9
2006-07-12,651.2
2006-07-13,654.4
2006-07-14,668
2006-07-17,651.9
2006-07-18,629.5
2006-07-19,642.8
2006-07-20,632.5
2006-07-21,620.2
2006-07-24,613.2
2006-07-25,618
2006-07-26,621.9
2006-07-27,632.5
2006-07-28,647.8
2006-07-31,646.8
2006-08-01,658.8
2006-08-02,664.1
2006-08-03,657
2006-08-04,656
2006-08-07,659.5
2006-08-08,657.3
2006-08-09,662
2006-08-10,646
2006-08-11,644.4
2006-08-14,639.3
2006-08-15,632.9
2006-08-16,639
2006-08-17,625.3
2006-08-18,621.7
2006-08-21,635.2
2006-08-22,634
2006-08-23,633
2006-08-24,628.5
2006-08-25,630.8
2006-08-28,623.9
2006-08-29,619.1
2006-08-30,626.1
2006-08-31,634.2
2006-09-01,632.6
2006-09-04,624.40002
2006-09-05,646.9
2006-09-06,641.8
2006-09-07,624.9
2006-09-08,617.3
2006-09-11,597.3
2006-09-12,594.3
2006-09-13,596.3
2006-09-14,586
2006-09-15,583
2006-09-18,592.8
2006-09-19,583.2
2006-09-20,586.2
2006-09-21,588.3
2006-09-22,595.4
2006-09-25,595.9
2006-09-26,597.1
2006-09-27,603.3
2006-09-28,610.9
2006-09-29,604.2
2006-10-02,603.3
2006-10-03,581.5
2006-10-04,566.7
2006-10-05,575.5
2006-10-06,576.8
2006-10-09,582.8
2006-10-10,576.2
2006-10-11,576.5
2006-10-12,580.3
2006-10-13,592.7
2006-10-16,598.5
2006-10-17,593.5
2006-10-18,592.6
2006-10-19,602.5
2006-10-20,596.4
2006-10-23,582.9
2006-10-24,587.6
2006-10-25,590.8
2006-10-26,599.8
2006-10-27,601
2006-10-30,607.4
2006-10-31,606.8
2006-11-01,619.3
2006-11-02,627.8
2006-11-03,629.2
2006-11-06,627.9
2006-11-07,627.9
2006-11-08,618.3
2006-11-09,636.8
2006-11-10,630.1
2006-11-13,625.8
2006-11-14,625.3
2006-11-15,623.8
2006-11-16,621.7
2006-11-17,622.5
2006-11-20,622.1
2006-11-21,628.7
2006-11-22,629
2006-11-24,629
2006-11-27,640.6
2006-11-28,637.3
2006-11-29,641.8
2006-11-30,652.9
2006-12-01,650.6
2006-12-04,650.9
2006-12-05,647.9
2006-12-06,635.9
2006-12-07,637
2006-12-08,631
2006-12-11,634.8
2006-12-12,631.7
2006-12-13,632.4
2006-12-14,630.9
2006-12-15,619.1
2006-12-18,617.9
2006-12-19,625.4
2006-12-20,624.3
2006-12-21,621.6
2006-12-22,622.3
2006-12-26,626.9
2006-12-27,630.3
2006-12-28,636.9
2006-12-29,638
2007-01-02,638
2007-01-03,629.8
2007-01-04,626.2
2007-01-05,606.9
2007-01-08,609.4
2007-01-09,615
2007-01-10,613.4
2007-01-11,613.9
2007-01-12,626.9
2007-01-16,625.9
2007-01-17,633.3
2007-01-18,628.1
2007-01-19,636.4
2007-01-22,634.1
2007-01-23,645.9
2007-01-24,648.2
2007-01-25,648.1
2007-01-26,644.7
2007-01-29,643.2
2007-01-30,650.2
2007-01-31,657.9
2007-02-01,663
2007-02-02,651.5
2007-02-05,656.1
2007-02-06,658.7
2007-02-07,657.3
2007-02-08,662.8
2007-02-09,672.3
2007-02-12,667.3
2007-02-13,668.5
2007-02-14,672
2007-02-15,671.4
2007-02-16,672.8
2007-02-19,674.3
2007-02-20,661
2007-02-21,684
2007-02-22,683
2007-02-23,686.7
2007-02-26,689.8
2007-02-27,687.2
2007-02-28,672.5
2007-03-01,665.1
2007-03-02,644.1
2007-03-05,639.2
2007-03-06,646.2
2007-03-07,652.9
